	sp_id	sp_hh_id	age	sex	work_id
376685	277097	149106	37	M	23721
376686	277096	149106	37	M	23721
376687	586201	149106	6	F	X
376688	736904	149106	29	F	23721
376777	1134949	149146	74	F	X
376778	185369	149146	27	M	23727
376848	773079	149173	33	F	23733
376849	1070319	149173	66	F	X
376850	1061014	149173	65	F	X
376851	1061013	149174	65	F	X
376852	1061012	149174	65	F	X
376853	1061011	149174	65	F	X
376889	987338	149192	57	F	23736
376890	586202	149192	6	F	X
376891	987339	149192	57	F	23736
376892	736906	149192	29	F	23736
376899	1079596	149197	67	F	X
376900	979730	149197	56	F	23737
376901	168137	149197	24	M	23737
376902	935084	149197	50	F	23737
376903	146189	149197	20	M	23737
376919	157225	149205	22	M	23738
376920	935085	149205	50	F	23738
376921	1032677	149205	62	F	X
376922	519649	149205	72	M	X
376923	115334	149205	15	M	35
376924	93516	149205	12	M	90
377009	457422	149237	61	M	X
377010	93518	149237	12	M	13
377011	891826	149237	45	F	23744
377012	712247	149237	25	F	23744
377013	1004262	149237	59	F	23744
377201	594283	149310	7	F	22
377202	909809	149310	47	F	23756
377222	314242	149319	41	M	23757
377223	825720	149319	38	F	23757
377224	825721	149319	38	F	23757
377366	206626	149379	30	M	23766
377367	489997	149379	66	M	X
377368	1022813	149379	61	F	X
377369	1042079	149379	63	F	X
377370	1145319	149379	76	F	X
377434	266887	149406	36	M	23771
377435	547380	149406	0	F	X
377436	1061025	149406	65	F	X
377481	436463	149425	58	M	X
377482	950834	149425	52	F	23774
377483	314245	149425	41	M	23774
377656	1088566	149500	68	F	X
377657	1088565	149500	68	F	X
377658	1088564	149500	68	F	X
377659	266891	149500	36	M	23786
377660	1088562	149500	68	F	X
377661	191886	149500	28	M	23786
377662	191887	149500	28	M	23786
377663	191888	149500	28	M	23786
377664	245674	149500	34	M	23786
377724	42873	149528	6	M	X
377725	42874	149528	6	M	X
377726	42875	149528	6	M	X
377727	399352	149528	52	M	23791
377800	564522	149555	3	F	X
377801	115339	149555	15	M	43
378095	314253	149669	41	M	23811
378096	314254	149669	41	M	23812
378097	140590	149669	19	M	23812
378098	140591	149669	19	M	23812
378119	594286	149679	7	F	64
378120	266892	149679	36	M	23813
378121	26938	149679	4	M	X
378122	773089	149679	33	F	23813
378123	763219	149679	32	F	23813
378231	101130	149726	13	M	96
378232	1164592	149726	82	F	X
378341	277111	149771	37	M	23825
378342	277110	149771	37	M	23825
378362	594288	149779	7	F	35
378363	339320	149779	44	M	23827
378364	339319	149779	44	M	23827
378365	339318	149779	44	M	23827
378366	835871	149779	39	F	23827
378512	1128838	149836	73	F	X
378659	266900	149891	36	M	23845
378660	854795	149891	41	F	23845
378661	1088570	149891	68	F	X
378662	1079610	149891	67	F	X
378799	706872	149946	24	F	23855
378800	995512	149946	58	F	23855
378801	995513	149946	58	F	23855
378802	783745	149946	34	F	23855
378803	723850	149946	27	F	23856
378804	882806	149946	44	F	23856
378805	1184373	149946	89	F	X
378883	1160106	149980	81	F	X
378884	835877	149980	39	F	23861
378984	564532	150021	3	F	X
378985	537026	150021	81	M	X
378986	355279	150021	46	M	23867
379011	531251	150034	76	M	X
379012	701421	150034	23	F	23870
379044	42883	150047	6	M	X
379045	215650	150047	31	M	23873
379212	20032	150110	3	M	X
379213	634188	150110	12	F	59
379214	706875	150110	24	F	23884
379215	1179775	150110	86	F	X
379243	763227	150122	32	F	23887
379244	926897	150122	49	F	23887
379347	1022835	150164	61	F	X
379348	1134958	150164	74	F	X
379349	1140820	150164	75	F	X
379350	578167	150164	5	F	X
379351	93535	150164	12	M	35
379352	673513	150164	18	F	23894
379353	1096926	150164	69	F	X
379354	179150	150164	26	M	23894
379355	538670	150165	82	M	X
379356	7865	150165	1	M	X
379658	1952	150283	0	M	X
379659	1951	150283	0	M	X
379660	430119	150283	57	M	X
379661	430120	150283	57	M	X
379662	547393	150283	0	F	X
379917	305515	150390	40	M	23931
379918	405860	150390	53	M	23931
379919	424110	150390	56	M	X
379920	1173440	150390	84	F	X
379921	909831	150390	47	F	23931
380012	51580	150431	7	M	35
380013	1164601	150431	82	F	X
380014	51579	150431	7	M	73
380015	586217	150431	6	F	X
380016	436480	150431	58	M	X
380017	544804	150431	91	M	X
380024	347401	150434	45	M	23938
380025	918491	150434	48	F	23938
380026	794390	150434	35	F	23938
380027	392577	150434	51	M	23938
380028	85920	150434	11	M	4
380029	1954	150434	0	M	X
380236	1061048	150516	65	F	X
380237	864437	150516	42	F	23953
380238	146205	150516	20	M	23953
380332	845409	150554	40	F	23960
380333	60232	150554	8	M	89
380371	1148084	150572	77	F	X
380372	578171	150572	5	F	X
380373	723860	150572	27	F	23962
380374	578172	150572	5	F	X
380381	1105516	150576	70	F	X
380382	1105517	150576	70	F	X
380383	1105518	150576	70	F	X
380448	1070352	150602	66	F	X
380552	1160110	150646	81	F	X
380553	943028	150646	51	F	23973
380554	1164603	150646	82	F	X
380555	1164604	150646	82	F	X
380793	206656	150743	30	M	23988
380794	794395	150743	35	F	23988
380869	641446	150768	13	F	68
380870	490011	150768	66	M	X
380874	256400	150770	35	M	23994
380875	736931	150770	29	F	23994
380876	882817	150770	44	F	23994
380877	1061052	150770	65	F	X
381004	370812	150822	48	M	24003
381005	1013278	150822	60	F	24003
381231	34586	150909	5	M	X
381232	845417	150909	40	F	24018
381278	399367	150930	52	M	24021
381279	950849	150930	52	F	24021
381280	540094	150930	83	M	X
381281	128223	150930	17	M	83
381315	891866	150943	45	F	24023
381316	484159	150943	65	M	X
381317	484157	150943	65	M	X
381401	835910	150976	39	F	24028
381402	322918	150976	42	M	24028
381408	1013281	150979	60	F	24029
381409	1004284	150979	59	F	24029
381410	464775	150979	62	M	X
381530	805007	151031	36	F	24034
381531	745088	151031	30	F	24034
381532	882821	151031	44	F	24034
381533	1140832	151031	75	F	X
381534	370814	151031	48	M	24035
381546	1105523	151036	70	F	X
381547	1964	151036	0	M	X
381548	1965	151036	0	M	X
381582	151804	151049	21	M	24037
381583	26957	151049	4	M	X
381584	943034	151049	51	F	24038
381610	405871	151058	53	M	24039
381833	626793	151150	11	F	113
381839	347415	151155	45	M	24054
381840	191915	151155	28	M	24054
381841	626796	151155	11	F	75
381842	626797	151155	11	F	90
381843	673523	151155	18	F	24054
381969	805013	151205	36	F	24061
381970	151806	151205	21	M	24061
381971	198635	151205	29	M	24061
382111	730175	151257	28	F	24070
382497	34596	151409	5	M	X
382498	108514	151409	14	M	55
382499	1113615	151409	71	F	X
382502	1004291	151411	59	F	24097
382503	1113616	151411	71	F	X
382504	1004292	151411	59	F	24097
382505	1004293	151411	59	F	24097
382509	706893	151413	24	F	24097
382510	477997	151413	64	M	X
382511	586239	151413	6	F	X
382518	146216	151418	20	M	24098
382519	93557	151418	12	M	96
382520	753740	151418	31	F	24098
382641	641457	151469	13	F	35
382642	909858	151469	47	F	24105
382670	501078	151486	68	M	X
382671	191919	151486	28	M	24106
382672	1155784	151486	80	F	X
382673	943043	151486	51	F	24106
382977	723873	151603	27	F	24129
382978	667342	151603	17	F	69
382979	805023	151603	36	F	24129
382980	235176	151603	33	M	24129
382981	626804	151603	11	F	13
383008	430141	151614	57	M	X
383009	773136	151614	33	F	24131
383010	20059	151614	3	M	X
383011	1121418	151614	72	F	X
383129	146219	151664	20	M	24140
383362	490022	151751	66	M	X
383363	450159	151751	60	M	X
383364	763252	151751	32	F	24155
383365	185403	151751	27	M	24155
383366	42913	151751	6	M	X
383434	77697	151786	10	M	43
383435	430143	151786	57	M	X
383436	1155787	151786	80	F	X
383437	696073	151786	22	F	24161
383438	443236	151786	59	M	X
383439	594322	151786	7	F	32
383556	286988	151832	38	M	24169
383557	602672	151832	8	F	37
383642	723881	151869	27	F	24175
383643	1140841	151869	75	F	X
383644	723880	151869	27	F	24175
383645	314303	151869	41	M	24175
383646	140617	151869	19	M	24175
383647	412009	151869	54	M	24175
383828	805033	151943	36	F	24187
383829	578198	151943	5	F	X
383830	854839	151943	41	F	24187
383831	918515	151943	48	F	24187
383832	1105537	151943	70	F	X
383837	943053	151945	51	F	24187
383838	586249	151945	6	F	X
383839	42914	151945	6	M	X
383840	815363	151945	37	F	24187
383940	873558	151990	43	F	24192
383941	198647	151990	29	M	24192
383942	745114	151990	30	F	24193
383943	926935	151990	49	F	24193
383944	578201	151990	5	F	X
383945	405880	151990	53	M	24193
383946	1022872	151990	61	F	X
383947	578200	151990	5	F	X
384033	987399	152022	57	F	24197
384034	987398	152022	57	F	24197
384035	1128855	152022	73	F	X
384036	648547	152022	14	F	37
384068	845439	152034	40	F	24199
384069	266943	152034	36	M	24199
384089	634215	152044	12	F	7
384090	266944	152044	36	M	24200
384091	179187	152044	26	M	24200
384092	108523	152044	14	M	1
384118	1140845	152053	75	F	X
384119	794424	152053	35	F	24203
384138	950869	152063	52	F	24204
384219	511000	152094	70	M	X
384220	900956	152094	46	F	24210
384221	835930	152094	39	F	24210
384222	979771	152094	56	F	24210
384230	515480	152097	71	M	X
384231	378186	152097	49	M	24210
384266	667347	152112	17	F	15
384267	578203	152112	5	F	X
384268	578204	152112	5	F	X
384269	578205	152112	5	F	X
384270	1105541	152112	70	F	X
384339	1070382	152148	66	F	X
384340	34608	152148	5	M	X
384341	972682	152148	55	F	24217
384342	972681	152148	55	F	24217
384473	995567	152196	58	F	24224
384474	547417	152196	0	F	X
384475	547418	152196	0	F	X
384577	42915	152240	6	M	X
384578	571128	152240	4	F	X
384579	571129	152240	4	F	X
384707	1140846	152292	75	F	X
384708	418017	152292	55	M	24237
384709	1013305	152292	60	F	24237
384710	60261	152292	8	M	17
384711	685244	152292	20	F	24237
384712	763261	152292	32	F	24237
384746	347433	152304	45	M	24239
384850	173458	152344	25	M	24245
384851	995572	152344	58	F	24245
384977	1140848	152403	75	F	X
384978	277168	152403	37	M	24252
385236	385495	152496	50	M	24269
385237	385494	152496	50	M	24269
385375	162630	152554	23	M	24278
385376	418020	152554	55	M	24278
385383	60268	152557	8	M	20
385384	60269	152557	8	M	5
385385	972689	152557	55	F	24278
385386	13848	152557	2	M	X
385437	882843	152581	44	F	24280
385438	7897	152581	1	M	X
385439	882844	152581	44	F	24280
385440	891893	152581	45	F	24280
385441	835942	152581	39	F	24280
385442	296565	152581	39	M	24280
385467	464797	152590	62	M	X
385468	594342	152590	7	F	42
385469	519671	152590	72	M	X
385470	450172	152590	60	M	X
385740	51623	152700	7	M	17
385741	1152445	152700	79	F	X
385742	1152444	152702	79	F	X
385743	68941	152702	9	M	3
385744	68942	152702	9	M	37
385745	68943	152702	9	M	57
385804	995578	152726	58	F	24299
385805	995579	152726	58	F	24300
385806	745124	152726	30	F	24300
385834	626823	152739	11	F	32
385835	26979	152739	4	M	X
385836	1113639	152739	71	F	X
385837	1113640	152739	71	F	X
385838	1113641	152739	71	F	X
385943	763267	152778	32	F	24308
385944	571133	152778	4	F	X
385945	825805	152778	38	F	24308
385946	523454	152778	73	M	X
385956	168169	152783	24	M	24309
385957	900968	152783	46	F	24309
386074	655112	152831	15	F	91
386075	655111	152831	15	F	17
386076	655110	152831	15	F	32
386077	655109	152831	15	F	57
386078	1164624	152831	82	F	X
386617	1140859	153045	75	F	X
386618	1121441	153045	72	F	X
386619	1121440	153045	72	F	X
386620	1121439	153045	72	F	X
386621	305581	153045	40	M	24345
386622	305580	153045	40	M	24345
386769	108538	153103	14	M	1
386770	478022	153103	64	M	X
386771	478021	153103	64	M	X
386772	478020	153103	64	M	X
386773	1051704	153103	64	F	X
386779	378205	153105	49	M	24358
386780	1128867	153105	73	F	X
386781	1121448	153105	72	F	X
386782	179200	153105	26	M	24358
386783	179199	153105	26	M	24358
386784	179198	153105	26	M	24358
386785	909896	153105	47	F	24358
386786	1121445	153105	72	F	X
386787	1121446	153105	72	F	X
386790	256453	153107	35	M	24358
386791	256454	153107	35	M	24358
386792	1128866	153107	73	F	X
386816	995585	153119	58	F	24360
386817	794450	153119	35	F	24361
386818	495815	153119	67	M	X
386911	1088632	153160	68	F	X
386930	909897	153167	47	F	24368
386931	85960	153167	11	M	49
386932	85961	153167	11	M	85
386933	85962	153167	11	M	113
387006	198666	153198	29	M	24373
387007	198665	153198	29	M	24373
387008	198664	153198	29	M	24373
387009	185427	153198	27	M	24373
387010	185426	153198	27	M	24373
387011	185425	153198	27	M	24373
387012	68953	153198	9	M	4
387013	26989	153198	4	M	X
387114	363236	153239	47	M	24380
387115	363235	153239	47	M	24381
387116	667367	153239	17	F	26
387117	667366	153239	17	F	28
387290	173469	153310	25	M	24389
387291	151830	153310	21	M	24389
387292	151831	153310	21	M	24389
387293	696084	153310	22	F	24390
387330	322969	153328	42	M	24393
387331	558586	153328	2	F	X
387332	864484	153328	42	F	24394
387462	1135004	153386	74	F	X
387535	1013327	153418	60	F	24410
387536	1013328	153418	60	F	24410
387537	1013329	153418	60	F	24410
387538	68959	153418	9	M	3
387539	602698	153418	8	F	7
387540	602697	153418	8	F	81
387541	1013324	153418	60	F	24411
387744	1042155	153493	63	F	X
387745	1042156	153493	63	F	X
387746	1042157	153493	63	F	X
387747	1042158	153493	63	F	X
387969	586270	153583	6	F	X
387970	331122	153583	43	M	24438
388083	77730	153630	10	M	99
388084	1096976	153630	69	F	X
388085	140634	153630	19	M	24445
388135	370860	153649	48	M	24449
388136	909907	153649	47	F	24449
388137	909906	153649	47	F	24449
388138	701456	153649	23	F	24449
388299	529099	153716	75	M	X
388300	495818	153716	67	M	X
388301	753790	153716	31	F	24459
388302	185436	153716	27	M	24459
388338	873586	153731	43	F	24463
388339	146240	153731	20	M	24463
388340	370861	153731	48	M	24463
388422	173474	153765	25	M	24468
388423	385514	153765	50	M	24468
388424	1105562	153765	70	F	X
388425	648573	153765	14	F	57
388426	115399	153765	15	M	90
388449	77732	153776	10	M	68
388450	296590	153776	39	M	24469
388451	690680	153776	21	F	24469
388452	690679	153776	21	F	24469
388578	673550	153826	18	F	24478
388579	2002	153826	0	M	X
388580	2003	153826	0	M	X
388581	322982	153826	42	M	24478
388636	134724	153850	18	M	24482
388637	146244	153850	20	M	24483
388704	655128	153880	15	F	80
388705	225212	153880	32	M	24486
388706	77736	153880	10	M	16
388707	77735	153880	10	M	23
388708	77734	153880	10	M	99
388709	935172	153880	50	F	24486
388710	1061101	153880	65	F	X
388711	1079697	153880	67	F	X
388936	825835	153970	38	F	24500
388937	679489	153970	19	F	24500
388938	121926	153970	16	M	27
388939	430169	153970	57	M	X
388966	42944	153983	6	M	X
388967	412039	153983	54	M	24502
388968	412038	153983	54	M	24503
388969	412037	153983	54	M	24503
388970	42945	153983	6	M	X
389022	547436	154001	0	F	X
389023	547435	154001	0	F	X
389024	501107	154001	68	M	X
389025	864498	154001	42	F	24507
389026	864499	154001	42	F	24507
389182	277196	154066	37	M	24516
389183	256476	154066	35	M	24516
389184	701463	154066	23	F	24516
389192	661250	154069	16	F	91
389193	1032762	154069	62	F	X
389202	909917	154074	47	F	24517
389203	909918	154074	47	F	24517
389204	995604	154074	58	F	24517
389278	619157	154106	10	F	57
389279	1051718	154106	64	F	X
389280	1051717	154106	64	F	X
389281	42947	154106	6	M	X
389282	7915	154106	1	M	X
389283	42948	154106	6	M	X
389305	783824	154115	34	F	24524
389306	245777	154115	34	M	24524
389307	93590	154115	12	M	63
389308	93591	154115	12	M	93
389309	225219	154115	32	M	24524
389310	783823	154115	34	F	24524
389311	1187995	154115	93	F	X
389591	873595	154230	43	F	24541
389629	965529	154246	54	F	24543
389630	825840	154246	38	F	24543
389631	995607	154246	58	F	24544
389632	101189	154246	13	M	29
389633	825841	154246	38	F	24544
389634	266987	154246	36	M	24544
389759	1051723	154295	64	F	X
389760	586287	154295	6	F	X
389761	958298	154295	53	F	24553
389762	1105574	154295	70	F	X
389895	1022929	154352	61	F	X
389896	1022928	154352	61	F	X
389897	1032769	154352	62	F	X
390073	815415	154421	37	F	24573
390074	805087	154421	36	F	24574
390075	1145339	154421	76	F	X
390076	355354	154421	46	M	24574
390077	121937	154421	16	M	33
390190	634243	154469	12	F	53
390191	634244	154469	12	F	99
390192	1013348	154469	60	F	24581
390193	185450	154469	27	M	24581
390194	185451	154469	27	M	24581
390195	1013349	154469	60	F	24581
390196	529102	154469	75	M	X
390403	626850	154553	11	F	96
390404	943097	154553	51	F	24594
390405	805091	154553	36	F	24594
390406	815421	154553	37	F	24595
390407	685276	154553	20	F	24595
390408	424161	154553	56	M	X
390432	763317	154564	32	F	24595
390433	34647	154564	5	M	X
390434	1105580	154564	70	F	X
390435	115417	154564	15	M	100
390436	115418	154564	15	M	75
390444	619165	154568	10	F	5
390445	225232	154568	32	M	24595
390446	77744	154568	10	M	65
390447	77745	154568	10	M	103
390448	478042	154568	64	M	X
390456	909925	154574	47	F	24596
390457	909926	154574	47	F	24596
390630	794483	154640	35	F	24606
390631	198689	154640	29	M	24606
390632	526445	154640	74	M	X
390633	1022933	154640	61	F	X
390634	547444	154640	0	F	X
390690	943098	154665	51	F	24612
390807	501111	154713	68	M	X
390808	140650	154713	19	M	24619
390809	526446	154713	74	M	X
390810	610968	154714	9	F	106
390811	1088661	154714	68	F	X
390812	370884	154714	48	M	24619
390813	215732	154714	31	M	24619
390901	783833	154749	34	F	24624
390902	794486	154749	35	F	24624
390903	794487	154749	35	F	24624
390988	763318	154785	32	F	24629
390989	399404	154785	52	M	24629
391096	267004	154828	36	M	24636
391097	532516	154828	77	M	X
391186	7926	154863	1	M	X
391187	783838	154863	34	F	24642
391436	730216	154961	28	F	24656
391437	1113682	154961	71	F	X
391438	511028	154961	70	M	X
391439	641511	154961	13	F	5
391503	723936	154989	27	F	24660
391504	648590	154989	14	F	100
391505	363270	154989	47	M	24660
391506	267009	154989	36	M	24661
391677	392644	155056	51	M	24672
391678	854913	155056	41	F	24672
391679	854912	155056	41	F	24672
391680	1042187	155056	63	F	X
391681	626854	155056	11	F	111
391710	1097002	155071	69	F	X
391711	1051732	155071	64	F	X
391712	1097001	155071	69	F	X
391949	305614	155165	40	M	24690
391950	412055	155165	54	M	24690
391966	101205	155173	13	M	28
391967	430185	155173	57	M	X
391968	690691	155173	21	F	24692
391969	1032787	155173	62	F	X
392032	277221	155203	37	M	24695
392033	424171	155203	56	M	X
392093	1061127	155228	65	F	X
392094	108568	155228	14	M	102
392095	529103	155228	75	M	X
392096	478050	155228	64	M	X
392097	296623	155228	39	M	24699
392174	1105592	155256	70	F	X
392175	1088671	155256	68	F	X
392176	1088672	155256	68	F	X
392177	1088673	155256	68	F	X
392493	891941	155382	45	F	24728
392494	484212	155382	65	M	X
392495	245815	155382	34	M	24728
392499	314364	155384	41	M	24728
392500	1128889	155384	73	F	X
392501	987453	155384	57	F	24728
392502	305618	155384	40	M	24728
392507	515508	155386	71	M	X
392508	1135029	155386	74	F	X
392509	679506	155386	19	F	24729
392510	157298	155386	22	M	24729
